fecha,hipodromo,nro_carrera,hora,premio,distancia,superficie,numero,caballo,padrillo,peso,jinete,preparador
21-02-2026,Hipódromo Chile,4,13:46,Mapochino,1200,ARENA,6,RASHEEM,Seeking The Dia (2,56,J.M.Soto,L.MicheaF. [cite: 1636, 1645, 1666, 1667, 1671]
21-02-2026,Hipódromo Chile,4,13:46,Mapochino,1200,ARENA,7,TATA MONCHO,Good Samaritan (Us,56,Seb.Gonzalez,R.QuirozS. [cite: 1636, 1645, 1666, 1667, 1671]
21-02-2026,Hipódromo Chile,4,13:46,Mapochino,1200,ARENA,8,INDIA ADORADA,Exaggerator (1),56,L.Menghini,E.SwittV. [cite: 1636, 1645, 1666, 1667, 1671]
21-02-2026,Hipódromo Chile,4,13:46,Mapochino,1200,ARENA,9,SOY ENRIQUETA,State Of Play,56,B.Troncoso,A.PadovaniE. [cite: 1636, 1645, 1666, 1667, 1671]
21-02-2026,Hipódromo Chile,4,13:46,Mapochino,1200,ARENA,10,JULIA DOMNA,Rydilluc,56,A.Zuniga,J.VenegasP. [cite: 1636, 1645, 1666, 1667, 1671]
21-02-2026,Hipódromo Chile,4,13:46,Mapochino,1200,ARENA,11,VINE VIDE VINCI,Tumblebrutus,56,N.Molina,R.QuirozS. [cite: 1636, 1645, 1666, 1667, 1671]
21-02-2026,Hipódromo Chile,4,13:46,Mapochino,1200,ARENA,12,RED KNIGHT,Ivan Denisovich (1),56,D.Alvarado,C.BernalG. [cite: 1636, 1645, 1666, 1667, 1671]
21-02-2026,Hipódromo Chile,4,13:46,Mapochino,1200,ARENA,13,PALABRA CIERTA,Gemologist,56,M.Gutierrez,R.QuirozS. [cite: 1636, 1645, 1666, 1667, 1671]
21-02-2026,Hipódromo Chile,5,14:11,Marraine,1000,ARENA,1,PARA TI MI AMOR,Spun To Run (Usa),55,B.Soto,R.QuirozS. [cite: 1636, 1645, 1674, 1677, 1682]
21-02-2026,Hipódromo Chile,5,14:11,Marraine,1000,ARENA,2,AURORITA,Monthir,55,LP.Silva,C.BernalG. [cite: 1636, 1645, 1674, 1677, 1682]
21-02-2026,Hipódromo Chile,5,14:11,Marraine,1000,ARENA,3,SHYUANNA,Boboman,55,N.Ramirez,J.PicharaJ. [cite: 1636, 1645, 1674, 1677, 1682]
21-02-2026,Hipódromo Chile,5,14:11,Marraine,1000,ARENA,4,LA SALCHI,Shampoo Silver,55,B.Troncoso,Jn.GonzalezM. [cite: 1636, 1645, 1674, 1677, 1682]
21-02-2026,Hipódromo Chile,5,14:11,Marraine,1000,ARENA,5,MADRE PATRIA,Get Jets,55,Js.VeraB.,Jn. [cite_start]GonzalezM. [cite: 1636, 1645, 1674, 1677, 1682]
21-02-2026,Hipódromo Chile,5,14:11,Marraine,1000,ARENA,6,GET GIRLS,Get Jets,55,D.Cheuque(4),R.QuirozS. [cite: 1636, 1645, 1674, 1677, 1682]
21-02-2026,Hipódromo Chile,5,14:11,Marraine,1000,ARENA,7,POENNI,Ivan Denisovich,55,G.Rodriguez,M.Covarrubias E. [cite: 1636, 1645, 1674, 1677, 1682]
21-02-2026,Hipódromo Chile,5,14:11,Marraine,1000,ARENA,8,BAD ROMANCE,Newfoundland,55,M.Herrera(2),R.BernalG. [cite: 1636, 1645, 1674, 1677, 1682]
21-02-2026,Hipódromo Chile,5,14:11,Marraine,1000,ARENA,9,PALOMA ONE,Admiral,55,JZuniga,C.QuirozE. [cite: 1636, 1645, 1674, 1677, 1682]
21-02-2026,Hipódromo Chile,5,14:11,Marraine,1000,ARENA,10,EMPERIFOLLADA,Seeking The Dia (P.P.),57,A.Villagra(4),R.RojasS. [cite: 1636, 1645, 1674, 1677, 1682]
21-02-2026,Hipódromo Chile,5,14:11,Marraine,1000,ARENA,11,STUPENDA,Seeking The Dia,55,N.Rojas,C.A.UrbinaR [cite: 1636, 1645, 1674, 1677, 1682]
21-02-2026,Hipódromo Chile,5,14:11,Marraine,1000,ARENA,12,HILDITA MIA,El Milagrito,55,R.Covarrubias,O.DonateS. [cite: 1636, 1645, 1674, 1677, 1682]
21-02-2026,Hipódromo Chile,5,14:11,Marraine,1000,ARENA,13,FOLLOW YOUR DREAMS,Spun To Run (Usa),55,R.Avila,l.MicheaF. [cite: 1636, 1645, 1674, 1677, 1682]
21-02-2026,Hipódromo Chile,6,14:36,Magnitud,1300,ARENA,1,SMILE QUEEN,Katmai,55,N.Rojas (4),C.A. [cite_start]UrbinaR. [cite: 1636, 1645, 1685, 1688, 1689]
21-02-2026,Hipódromo Chile,6,14:36,Magnitud,1300,ARENA,2,ANGELA BRAVA,Alfonso (Usa),55,B.Soto,J.ArayaB. [cite: 1636, 1645, 1685, 1688, 1689]
21-02-2026,Hipódromo Chile,6,14:36,Magnitud,1300,ARENA,3,VALKIRIA,Classic Empire (Us,55,N.Ramirez,L.UrbinaH. [cite: 1636, 1645, 1685, 1688, 1689]
21-02-2026,Hipódromo Chile,6,14:36,Magnitud,1300,ARENA,4,PRINCESS THAI,Distorted Economy,55,J.Villablanca,M.VelardeB. [cite: 1636, 1645, 1685, 1688, 1689]
21-02-2026,Hipódromo Chile,6,14:36,Magnitud,1300,ARENA,5,RAMHE,Mendelssohn (Usa),55,A. [cite_start]Vasquez,M.PerezA. [cite: 1636, 1645, 1685, 1688, 1689]
21-02-2026,Hipódromo Chile,6,14:36,Magnitud,1300,ARENA,6,LA HERMANA,Good Samaritan (Us,55,L.C.Gonzalez,A.MartinezC. [cite: 1636, 1645, 1685, 1688, 1689]
21-02-2026,Hipódromo Chile,6,14:36,Magnitud,1300,ARENA,7,TSUKIMI,Dubai Sky,55,R.Fuenzalida,J.P.BaezaJ. [cite: 1636, 1645, 1685, 1688, 1689]
21-02-2026,Hipódromo Chile,6,14:36,Magnitud,1300,ARENA,8,COMO LA LUNA,Patternrecognition,55,M.Galaz,D.ContrerasA. [cite: 1636, 1645, 1685, 1688, 1689]
21-02-2026,Hipódromo Chile,7,15:02,Mallarauco,1200,ARENA,1,QUICOTE,Viscount Nelson,55,L.C.Gonzalez,G.CovarrubiasE. [cite: 1636, 1645, 1691, 1693, 1714]
21-02-2026,Hipódromo Chile,7,15:02,Mallarauco,1200,ARENA,2,ARRANCATE PAIRINO,California Chrome,56,Alejandrol.Maureira,M.ApablazaG. [cite: 1636, 1645, 1691, 1693, 1714]
21-02-2026,Hipódromo Chile,7,15:02,Mallarauco,1200,ARENA,3,CHIQUI VELOZ,Gstaad II,54,J.Castillo,L.ToledoC. [cite: 1636, 1645, 1691, 1693, 1714]
21-02-2026,Hipódromo Chile,7,15:02,Mallarauco,1200,ARENA,4,TE DIGO ALGO,Exaggerator,56,B.Sancho,C.BernalG. [cite: 1636, 1645, 1691, 1693, 1714]
21-02-2026,Hipódromo Chile,7,15:02,Mallarauco,1200,ARENA,5,TOP MODEL,Mo Town,56,A.Varas,J.VenegasP. [cite: 1636, 1645, 1691, 1693, 1714]
21-02-2026,Hipódromo Chile,7,15:02,Mallarauco,1200,ARENA,6,MI DIEZ POR CIENTO,Scat Royal,55,J.Rodriguez,O.DonateS. [cite: 1636, 1645, 1691, 1693, 1714]
21-02-2026,Hipódromo Chile,7,15:02,Mallarauco,1200,ARENA,7,SHEEZA,Grand Daddy,55,W.Quinteros,R.MontesinoS. [cite: 1636, 1645, 1691, 1693, 1714]
21-02-2026,Hipódromo Chile,7,15:02,Mallarauco,1200,ARENA,8,CUAL ES TU LEY,Good Samaritan (Us,56,D.Cheuque,L.MachulasG. [cite: 1636, 1645, 1691, 1693, 1714]
21-02-2026,Hipódromo Chile,7,15:02,Mallarauco,1200,ARENA,9,COSE DELLA VITA,International Star,55,P.Robles,A.PerezD. [cite: 1636, 1645, 1691, 1693, 1714]
21-02-2026,Hipódromo Chile,7,15:02,Mallarauco,1200,ARENA,10,HAGALE HAGALE,Patternrecognition,56,P.Galaz,M.ApablazaG. [cite: 1636, 1645, 1691, 1693, 1714]
21-02-2026,Hipódromo Chile,7,15:02,Mallarauco,1200,ARENA,11,GAMORRA,The Lumber Guy,54,J.Toro,R.QuirozS. [cite: 1636, 1645, 1691, 1693, 1714]
21-02-2026,Hipódromo Chile,7,15:02,Mallarauco,1200,ARENA,12,MI SOLCITO,Annual Report,56,J.Zuniga,J.VenegasP. [cite: 1636, 1645, 1691, 1693, 1714]
21-02-2026,Hipódromo Chile,7,15:02,Mallarauco,1200,ARENA,13,HAMMER TIME,Malibu Moon,56,Jo.A.Gonzalez,G.CovarrubiasE. [cite: 1636, 1645, 1691, 1693, 1714]
21-02-2026,Hipódromo Chile,7,15:02,Mallarauco,1200,ARENA,14,CACHORRITA MIA,Long River,55,C.Bustos,P.ValderramaC. [cite: 1636, 1645, 1691, 1693, 1714]
21-02-2026,Hipódromo Chile,7,15:02,Mallarauco,1200,ARENA,15,EL SENOR ANGUITA,Indy Dancer,55,B.Soto,J.HirmasR. [cite: 1636, 1645, 1691, 1693, 1714]
21-02-2026,Hipódromo Chile,8,15:27,Montepulciano,1200,ARENA,1,RUBIO LINDO,Valid Point (Usa),57,P.Reyes,L.UrbinaH. [cite: 1636, 1645, 1696, 1697, 1701]
21-02-2026,Hipódromo Chile,8,15:27,Montepulciano,1200,ARENA,2,BESTIA ESPARTANA,International Star,57,B.Troncoso,J.ArayaB. [cite: 1636, 1645, 1696, 1697, 1701]
21-02-2026,Hipódromo Chile,8,15:27,Montepulciano,1200,ARENA,3,VALCABADO,Newfoundland,57,J.Herrera,R.BernalG. [cite: 1636, 1645, 1696, 1697, 1701]
21-02-2026,Hipódromo Chile,8,15:27,Montepulciano,1200,ARENA,4,MISTER HARI,Gstaad II,57,J.Zuniga,C.QuirozE [cite: 1636, 1645, 1696, 1697, 1701]
21-02-2026,Hipódromo Chile,8,15:27,Montepulciano,1200,ARENA,5,MOSCATO SWEET,Flameaway (Can),57,R.Varas,L.PerezA. [cite: 1636, 1645, 1696, 1697, 1701]
21-02-2026,Hipódromo Chile,8,15:27,Montepulciano,1200,ARENA,6,HOMENAJE AL VINO,Kingly (Usa),57,M.Herrera(2),R.BernalG. [cite: 1636, 1645, 1696, 1697, 1701]
21-02-2026,Hipódromo Chile,8,15:27,Montepulciano,1200,ARENA,7,THE ALCARAZ,Caso Cerrado,57,B.Rubilar(2),J.PicharaJ [cite: 1636, 1645, 1696, 1697, 1701]
21-02-2026,Hipódromo Chile,8,15:27,Montepulciano,1200,ARENA,8,BRUNO VENOM,Tiz The Law (Usa),57,Seb.Gonzalez,MicheaF. [cite: 1636, 1645, 1696, 1697, 1701]
21-02-2026,Hipódromo Chile,8,15:27,Montepulciano,1200,ARENA,9,QUILACOYAN,Ya Primo,57,J.Eyzaguirre(1),H.CastilloS. [cite: 1636, 1645, 1696, 1697, 1701]
21-02-2026,Hipódromo Chile,8,15:27,Montepulciano,1200,ARENA,10,DESTELLANTE,Newfoundland,57,D.Cheuque(4),J.PicharaJ [cite: 1636, 1645, 1696, 1697, 1701]
21-02-2026,Hipódromo Chile,8,15:27,Montepulciano,1200,ARENA,11,YES MAN,Flyer,57,Alejandrol.Maureira,J.PicharaJ. [cite: 1636, 1645, 1696, 1697, 1701]
21-02-2026,Hipódromo Chile,8,15:27,Montepulciano,1200,ARENA,12,LES TOCA A ELLOS,Flyer,57,Jo.A.Gonzalez,J.PicharaJ. [cite: 1636, 1645, 1696, 1697, 1701]
21-02-2026,Hipódromo Chile,8,15:27,Montepulciano,1200,ARENA,13,EL VERDUGO,Alfonso (Usa),57,N.Ramirez,E.SwittV. [cite: 1636, 1645, 1696, 1697, 1701]
21-02-2026,Hipódromo Chile,8,15:27,Montepulciano,1200,ARENA,14,MOSO DIA,Rotation (Usa),57,N.Rojas (4),C.BernalG. [cite: 1636, 1645, 1696, 1697, 1701]
21-02-2026,Hipódromo Chile,8,15:27,Montepulciano,1200,ARENA,15,RESOLUTIVO,Flyer,57,J.Toro,A.ParraD. [cite: 1636, 1645, 1696, 1697, 1701]
21-02-2026,Hipódromo Chile,9,15:52,Magnolio,1000,ARENA,1,RUN RABBIT RUN,Aragorn II,55,P.Reyes,C.BernalG. [cite: 1636, 1645, 1703, 1705, 1707]
21-02-2026,Hipódromo Chile,9,15:52,Magnolio,1000,ARENA,2,KE PACQUIAO,International Star,58,F.Morales,R.PulgarA. [cite: 1636, 1645, 1703, 1705, 1707]
21-02-2026,Hipódromo Chile,9,15:52,Magnolio,1000,ARENA,3,SUB STAR,Mendelssohn (Usa),52,B.Troncoso,A.PadovaniE [cite: 1636, 1645, 1703, 1705, 1707]
21-02-2026,Hipódromo Chile,9,15:52,Magnolio,1000,ARENA,4,ISIDORA MIA,Cunco (lre),56,V.Miranda,A.PadovaniE. [cite: 1636, 1645, 1703, 1705, 1707]
21-02-2026,Hipódromo Chile,9,15:52,Magnolio,1000,ARENA,5,PRESENTE CHA,Constitution,56,Jo.A.Gonzalez,G.CovarrubiasE. [cite: 1636, 1645, 1703, 1705, 1707]
21-02-2026,Hipódromo Chile,9,15:52,Magnolio,1000,ARENA,6,LERICI,Constitution,57,JZuniga,O.DonateS. [cite: 1636, 1645, 1703, 1705, 1707]
21-02-2026,Hipódromo Chile,9,15:52,Magnolio,1000,ARENA,7,EL PIRI,Tourist,53,W.Leon,G.Covarrubias E. [cite: 1636, 1645, 1703, 1705, 1707]
21-02-2026,Hipódromo Chile,9,15:52,Magnolio,1000,ARENA,8,MONACO (ARG) (Arg),Catcher In The Rye,58,R.Dores,R.QuirozS. [cite: 1636, 1645, 1703, 1705, 1707]
21-02-2026,Hipódromo Chile,10,16:19,Manchester,1200,ARENA,1,MIXED EMOTIONS,Grand Daddy,55,A.Morales,C.QuirozE. [cite: 1636, 1645, 1708, 1712, 1720]
21-02-2026,Hipódromo Chile,10,16:19,Manchester,1200,ARENA,2,LA FLOWER,Iron Clad,56,J.Toro,Jn.GonzalezM. [cite: 1636, 1645, 1708, 1712, 1720]
21-02-2026,Hipódromo Chile,10,16:19,Manchester,1200,ARENA,3,SILVERCHAIR,Papelon,55,And.Covarrubias,O.DonateS. [cite: 1636, 1645, 1708, 1712, 1720]
21-02-2026,Hipódromo Chile,10,16:19,Manchester,1200,ARENA,4,CINABRIO,Verrazano (Usa),55,D.Cheuque,T.CachelyC. [cite: 1636, 1645, 1708, 1712, 1720]
21-02-2026,Hipódromo Chile,10,16:19,Manchester,1200,ARENA,5,EL ORADOR,Spun To Run (Usa),55,P.Reyes,C.BermalG. [cite: 1636, 1645, 1708, 1712, 1720]
21-02-2026,Hipódromo Chile,10,16:19,Manchester,1200,ARENA,6,SOGNA CON ME,Ya Primo,56,A.Varas,J.VenegasP. [cite: 1636, 1645, 1708, 1712, 1720]
21-02-2026,Hipódromo Chile,10,16:19,Manchester,1200,ARENA,7,SIGUE IGUAL,Alfonso (Usa),55,D.Sanchez,J.CastilloD. [cite: 1636, 1645, 1708, 1712, 1720]
21-02-2026,Hipódromo Chile,10,16:19,Manchester,1200,ARENA,8,MERENGADA,Competitive Edge,56,N.Santibanez,M.ApablazaG. [cite: 1636, 1645, 1708, 1712, 1720]
21-02-2026,Hipódromo Chile,10,16:19,Manchester,1200,ARENA,9,HERMANO ERIC,Gemologist,55,L.Menghini,A.PadovaniE. [cite: 1636, 1645, 1708, 1712, 1720]
21-02-2026,Hipódromo Chile,10,16:19,Manchester,1200,ARENA,10,MONTES PREMIUM,Exaggerator,56,J.Herrera,R.BernalG. [cite: 1636, 1645, 1708, 1712, 1720]
21-02-2026,Hipódromo Chile,10,16:19,Manchester,1200,ARENA,12,YAMACH,Get Jets,55,B.Sancho,J.UbillaP. [cite: 1636, 1645, 1708, 1712, 1720]
21-02-2026,Hipódromo Chile,10,16:19,Manchester,1200,ARENA,13,CHINITA TRAVIESA,Good Samaritan (Us,55,N.Rojas,A.PadovaniE [cite: 1636, 1645, 1708, 1712, 1720]
21-02-2026,Hipódromo Chile,10,16:19,Manchester,1200,ARENA,14,NO ME PILLA,Seeking The Dia,56,Seb.Gonzalez,R.QuirozS. [cite: 1636, 1645, 1708, 1712, 1720]
21-02-2026,Hipódromo Chile,10,16:19,Manchester,1200,ARENA,15,GRAN VERA,Good Samaritan (Us,55,N.Molina,R.QuirozS. [cite: 1636, 1645, 1708, 1712, 1720]
21-02-2026,Hipódromo Chile,11,16:45,Mano Santa,1400,ARENA,1,LINDO DIA,Awesome Patriot,51,J.Toro,R.QuirozS. [cite: 1636, 1645, 1724, 1726, 1731]
21-02-2026,Hipódromo Chile,11,16:45,Mano Santa,1400,ARENA,2,KINO,Aragorn II,59,F.Morales,R.RojasS. [cite: 1636, 1645, 1724, 1726, 1731]
21-02-2026,Hipódromo Chile,11,16:45,Mano Santa,1400,ARENA,3,PIMLICO,Classic Empire (Us,50,A.Vasquez,C.A.UrbinaR. [cite: 1636, 1645, 1724, 1726, 1731]
21-02-2026,Hipódromo Chile,11,16:45,Mano Santa,1400,ARENA,4,PANCHO MALO,Dylan Thomas,55,N.Molina,J.CastilloD. [cite: 1636, 1645, 1724, 1726, 1731]
21-02-2026,Hipódromo Chile,11,16:45,Mano Santa,1400,ARENA,5,RIBEYE,Cloud Computing,55,C.Ortega,J.AlvarezD. [cite: 1636, 1645, 1724, 1726, 1731]
21-02-2026,Hipódromo Chile,11,16:45,Mano Santa,1400,ARENA,6,ANALOGO,Until Sundown,58,J.Villablanca,M.PerezA [cite: 1636, 1645, 1724, 1726, 1731]
21-02-2026,Hipódromo Chile,11,16:45,Mano Santa,1400,ARENA,7,TIO JUAN,Dubai Sky,51,, [cite: 1636, 1645, 1724, 1726, 1731]
21-02-2026,Hipódromo Chile,11,16:45,Mano Santa,1400,ARENA,8,SPEDALETTI,Constitution,59,J.Herrera (R-10),X.UrendaP. [cite: 1636, 1645, 1724, 1726, 1731]
21-02-2026,Hipódromo Chile,11,16:45,Mano Santa,1400,ARENA,9,GOT TALENT,Constitution,52,R.Cisternas (R-5),J.P.BaezaJ. [cite: 1636, 1645, 1724, 1726, 1731]
21-02-2026,Hipódromo Chile,11,16:45,Mano Santa,1400,ARENA,10,TONY MONTANA,Hootenanny (Usa),59,G.Ulloa,Js.IndaD. [cite: 1636, 1645, 1724, 1726, 1731]
21-02-2026,Hipódromo Chile,12,17:10,Moscona,1000,ARENA,1,FRAMING (ARG) (Arg),Senor Candy,55,G.Rodriguez,E.SwittV. [cite: 1636, 1645, 1733, 1734, 1738]
21-02-2026,Hipódromo Chile,12,17:10,Moscona,1000,ARENA,2,BELLA SPIRIT,Timojin,55,M.Morales,M.PavezO. [cite: 1636, 1645, 1733, 1734, 1738]
21-02-2026,Hipódromo Chile,12,17:10,Moscona,1000,ARENA,3,RIDE LIKE A GIRL,Palm Springs (Usa),55,J.Medina,J.P.BaezaJ. [cite: 1636, 1645, 1733, 1734, 1738]
21-02-2026,Hipódromo Chile,12,17:10,Moscona,1000,ARENA,4,DAYI,Alfonso (Usa),55,J.Zuniga,Js.IndaD. [cite: 1636, 1645, 1733, 1734, 1738]
21-02-2026,Hipódromo Chile,12,17:10,Moscona,1000,ARENA,5,ESCRIBI PARA TI,Patternrecognition,55,R.Cisternas,J.P.BaezaJ. [cite: 1636, 1645, 1733, 1734, 1738]
21-02-2026,Hipódromo Chile,12,17:10,Moscona,1000,ARENA,6,CHICA DE LA PALMA,Rydilluc,55,N.Molina,J.CastilloD. [cite: 1636, 1645, 1733, 1734, 1738]
21-02-2026,Hipódromo Chile,12,17:10,Moscona,1000,ARENA,7,LA REFALOSA,Indian Trail,55,L.Valdivia,C.A.UrbinaR. [cite: 1636, 1645, 1733, 1734, 1738]
